Sequence AOS 59,English Name,Scientific Name,Introduced,Province / State / Territory,Country,Population Estimate,Lower 95% bound,Upper 95% bound,Data Source,Estimated % of Global Population,Estimated % of USA/Canada Population,Median Estimate,Lower 80% bound,Upper 80% bound,BBS Average (birds/rte),BBS Routes,Species Routes,Area of Region      (km2),Detection Distance Category (m),Pair Adjust Category,Time Adjust Mean,Time Adjust             SD,Population Estimate (unrounded),Lower 80% bound (unrounded),Upper 80% bound (unrounded),Lower 95% bound (unrounded),Upper 95% bound (unrounded)
1909,Orchard Oriole,Icterus spurius,,TX,USA,"570,000","390,000","770,000",bbs,4.9%,5.2%,"560,000","450,000","690,000",0.985,204,121,"687,020",125,1.75,1.105,0.009,"566,125","446,810","690,786","393,364","765,618"
1909,Orchard Oriole,Icterus spurius,,AR,USA,"550,000","380,000","760,000",bbs,4.7%,5.0%,"540,000","430,000","680,000",4.742,46,43,"137,847",125,1.75,1.105,0.009,"546,933","425,737","675,188","376,083","760,824"
1909,Orchard Oriole,Icterus spurius,,AL,USA,"520,000","380,000","710,000",bbs,4.5%,4.7%,"510,000","410,000","630,000",4.613,90,88,"134,073",125,1.75,1.105,0.009,"517,489","413,809","625,896","378,431","706,435"
1909,Orchard Oriole,Icterus spurius,,KY,USA,"450,000","320,000","610,000",bbs,3.9%,4.1%,"440,000","350,000","550,000",5.146,40,40,"103,889",125,1.75,1.105,0.009,"447,346","354,130","550,592","318,503","607,373"
1909,Orchard Oriole,Icterus spurius,,MO,USA,"440,000","320,000","600,000",bbs,3.8%,4.0%,"430,000","360,000","530,000",2.922,70,67,"180,132",125,1.75,1.105,0.009,"440,472","357,442","533,635","319,691","599,360"
1909,Orchard Oriole,Icterus spurius,,TN,USA,"400,000","280,000","540,000",bbs,3.5%,3.7%,"400,000","320,000","490,000",4.416,41,39,"108,727",125,1.75,1.105,0.009,"401,720","318,275","491,470","284,253","544,220"
1909,Orchard Oriole,Icterus spurius,,GA,USA,"390,000","270,000","540,000",bbs,3.4%,3.6%,"390,000","310,000","490,000",3.077,88,83,"152,868",125,1.75,1.105,0.009,"393,552","309,054","485,172","274,765","538,751"
1909,Orchard Oriole,Icterus spurius,,SC,USA,"390,000","260,000","560,000",bbs,3.4%,3.6%,"380,000","300,000","500,000",5.813,39,37,"80,340",125,1.75,1.105,0.009,"390,777","297,237","496,016","258,619","562,032"
1909,Orchard Oriole,Icterus spurius,,FL,USA,"280,000","120,000","480,000",bbs,2.4%,2.5%,"270,000","160,000","410,000",2.236,80,34,"148,384",125,1.75,1.105,0.009,"277,591","162,952","406,287","120,285","484,785"
1909,Orchard Oriole,Icterus spurius,,VA,USA,"230,000","160,000","320,000",bbs,2.0%,2.1%,"230,000","170,000","280,000",2.645,50,45,"103,906",125,1.75,1.105,0.009,"229,944","174,913","283,783","158,861","322,158"
1909,Orchard Oriole,Icterus spurius,,OK,USA,"220,000","130,000","370,000",bbs,1.9%,2.0%,"210,000","150,000","300,000",1.422,53,43,"181,091",125,1.75,1.105,0.009,"215,502","146,470","297,219","125,084","365,157"
1909,Orchard Oriole,Icterus spurius,,IL,USA,"130,000","93,000","190,000","bbs,rng",1.2%,1.2%,"130,000","100,000","170,000",1.091,98,75,"145,883",125,1.75,1.105,0.009,"133,135","104,753","165,954","92,961","189,627"
1909,Orchard Oriole,Icterus spurius,,IN,USA,"130,000","83,000","190,000",bbs,1.1%,1.2%,"120,000","95,000","170,000",1.635,52,40,"93,534",125,1.75,1.105,0.009,"127,946","95,315","165,875","82,913","187,704"
1909,Orchard Oriole,Icterus spurius,,IA,USA,"120,000","59,000","210,000",bbs,1.1%,1.1%,"120,000","74,000","180,000",1.000,33,22,"146,186",125,1.75,1.105,0.009,"122,367","73,578","175,770","58,528","212,511"
1909,Orchard Oriole,Icterus spurius,,WV,USA,"120,000","68,000","200,000",bbs,1.1%,1.1%,"120,000","82,000","170,000",2.330,48,37,"62,752",125,1.75,1.105,0.009,"122,329","81,812","168,649","68,030","203,887"
1909,Orchard Oriole,Icterus spurius,,MD,USA,"100,000","68,000","150,000",bbs,0.9%,0.9%,"97,000","78,000","130,000",4.625,62,61,"25,903",125,1.75,1.105,0.009,"100,252","77,513","126,256","68,043","146,871"
1909,Orchard Oriole,Icterus spurius,,OH,USA,"99,000","64,000","140,000","bbs,rng",0.9%,0.9%,"97,000","73,000","130,000",1.100,60,44,"107,060",125,1.75,1.105,0.009,"98,517","73,228","126,042","63,615","141,315"
1909,Orchard Oriole,Icterus spurius,,PA,USA,"70,000","43,000","100,000","bbs,rng",0.6%,0.6%,"69,000","51,000","91,000",0.715,100,63,"117,496",125,1.75,1.105,0.009,"70,275","50,932","90,966","43,076","101,491"
1909,Orchard Oriole,Icterus spurius,,MB,CAN,"70,000","22,000","140,000","bbs,nwt,rng",0.6%,0.6%,"66,000","33,000","110,000",0.138,77,24,"604,671",125,1.75,1.105,0.009,"70,069","33,440","110,463","22,369","143,548"
1909,Orchard Oriole,Icterus spurius,,MN,USA,"68,000","36,000","110,000",bbs,0.6%,0.6%,"66,000","46,000","94,000",0.376,82,28,"217,323",125,1.75,1.105,0.009,"68,360","46,282","94,304","36,361","107,910"
1909,Orchard Oriole,Icterus spurius,,CO,USA,"57,000","24,000","110,000",bbs,0.5%,0.5%,"54,000","32,000","86,000",0.253,133,26,"269,493",125,1.75,1.105,0.009,"57,134","31,933","85,595","23,896","105,528"
1909,Orchard Oriole,Icterus spurius,,WI,USA,"50,000","23,000","88,000",bbs,0.4%,0.5%,"47,000","31,000","71,000",0.410,92,35,"144,883",125,1.75,1.105,0.009,"49,714","30,606","71,346","23,480","87,776"
1909,Orchard Oriole,Icterus spurius,,MT,USA,"38,000","16,000","68,000",bbs,0.3%,0.4%,"37,000","22,000","56,000",0.121,80,13,"379,290",125,1.75,1.105,0.009,"38,246","22,099","56,042","15,725","67,607"
1909,Orchard Oriole,Icterus spurius,,MI,USA,"15,000","5,100","28,000",bbs,0.1%,0.1%,"15,000","8,100","24,000",0.122,71,16,"150,607",125,1.75,1.105,0.009,"15,316","8,061","23,677","5,059","28,479"
1909,Orchard Oriole,Icterus spurius,,NJ,USA,"14,000","5,000","26,000",bbs,0.1%,0.1%,"14,000","7,600","21,000",0.852,29,13,"19,773",125,1.75,1.105,0.009,"14,096","7,575","21,188","5,044","26,473"
1909,Orchard Oriole,Icterus spurius,,DE,USA,"12,000","6,400","19,000","bbs,rng",0.1%,0.1%,"11,000","7,600","17,000",2.762,10,10,"5,130",125,1.75,1.105,0.009,"11,855","7,617","16,585","6,450","19,491"
1909,Orchard Oriole,Icterus spurius,,SK,CAN,"12,000",0,"35,000","bbs,rng",0.1%,0.1%,"10,000","1,400","23,000",0.022,74,3,"639,199",125,1.75,1.105,0.009,"11,678","1,417","23,438",0,"35,328"
1909,Orchard Oriole,Icterus spurius,,ON,CAN,"9,500","2,600","20,000","bbs,ona",0.1%,0.1%,"8,900","4,200","15,000",0.012,183,11,"978,646",125,1.75,1.105,0.009,"9,519","4,195","15,229","2,609","20,413"
1909,Orchard Oriole,Icterus spurius,,WY,USA,"6,700",0,"17,000","bbs,rng",0.1%,0.1%,"6,100","1,600","12,000",0.032,102,3,"252,660",125,1.75,1.105,0.009,"6,700","1,578","12,433",0,"17,394"
1909,Orchard Oriole,Icterus spurius,,NY,USA,"5,000","1,400","11,000","bbs,rng",0.0%,0.0%,"4,700","2,300","8,100",0.048,103,12,"125,700",125,1.75,1.105,0.009,"4,996","2,292","8,055","1,369","10,511"
1909,Orchard Oriole,Icterus spurius,,MA,USA,"2,200",630,"4,500","bbs,rng",0.0%,0.0%,"2,000","1,100","3,400",0.123,24,9,"20,985",125,1.75,1.105,0.009,"2,156","1,098","3,438",628,"4,519"
1909,Orchard Oriole,Icterus spurius,,CT,USA,"1,500",260,"3,500",bbs,0.0%,0.0%,"1,400",530,"2,600",0.141,16,6,"12,822",125,1.75,1.105,0.009,"1,510",528,"2,608",260,"3,468"
1909,Orchard Oriole,Icterus spurius,,NH,USA,"1,100",0,"3,500",bbs,0.0%,0.0%,"1,000",0,"2,500",0.057,23,2,"24,008",125,1.75,1.105,0.009,"1,139",0,"2,494",0,"3,545"
1909,Orchard Oriole,Icterus spurius,,NM,USA,760,0,"2,500",bbs,0.0%,0.0%,630,0,"1,800",0.003,64,2,"315,028",125,1.75,1.105,0.009,762,0,"1,782",0,"2,496"
1909,Orchard Oriole,Icterus spurius,,ME,USA,110,0,580,bbs,0.0%,0.0%,0,0,350,0.002,59,1,"84,223",125,1.75,1.105,0.009,113,0,353,0,583
1910,Hooded Oriole,Icterus cucullatus,,AZ,USA,"120,000","62,000","190,000","bbs,rng",7.2%,34.0%,"120,000","79,000","160,000",0.466,64,24,"295,359",125,1.75,1.144,0.040,"119,369","79,380","162,632","61,555","191,840"
1910,Hooded Oriole,Icterus cucullatus,,CA,USA,"100,000","44,000","190,000",bbs,6.1%,28.7%,"95,000","56,000","150,000",0.283,191,30,"410,207",125,1.75,1.144,0.040,"100,726","55,690","150,613","44,138","186,775"
1910,Hooded Oriole,Icterus cucullatus,,TX,USA,"95,000","45,000","160,000",bbs,5.7%,27.2%,"93,000","60,000","130,000",0.160,204,21,"687,020",125,1.75,1.144,0.040,"95,218","59,711","134,506","44,696","159,270"
1910,Hooded Oriole,Icterus cucullatus,,NM,USA,"29,000",650,"78,000",bbs,1.8%,8.4%,"26,000","3,200","60,000",0.108,64,5,"315,028",125,1.75,1.144,0.040,"29,496","3,222","60,336",650,"77,757"
1910,Hooded Oriole,Icterus cucullatus,,NV,USA,"5,800",0,"20,000","bbs,rng",0.3%,1.6%,"4,900",0,"14,000",0.023,30,1,"286,367",125,1.75,1.144,0.040,"5,752",0,"13,559",0,"20,275"
1910,Hooded Oriole,Icterus cucullatus,,UT,USA,54,0,190,"bbs,rng",0.0%,0.0%,46,0,130,0.000,91,0,"214,866",125,1.75,1.144,0.040,54,0,126,0,188
1916,Bullock's Oriole,Icterus bullockii,,TX,USA,"1,500,000","1,100,000","1,900,000",bbs,19.6%,20.9%,"1,400,000","1,200,000","1,800,000",2.355,204,102,"687,020",125,1.75,1.187,0.016,"1,454,334","1,179,823","1,763,366","1,077,154","1,947,330"
1916,Bullock's Oriole,Icterus bullockii,,CA,USA,"1,300,000","950,000","1,700,000",bbs,17.3%,18.5%,"1,300,000","1,000,000","1,500,000",3.494,191,126,"410,207",125,1.75,1.187,0.016,"1,288,457","1,042,881","1,548,814","947,019","1,703,861"
1916,Bullock's Oriole,Icterus bullockii,,NM,USA,"750,000","520,000","1,000,000",bbs,10.0%,10.7%,"740,000","580,000","920,000",2.634,64,49,"315,028",125,1.75,1.187,0.016,"746,031","584,665","921,885","516,143","1,024,646"
1916,Bullock's Oriole,Icterus bullockii,,CO,USA,"540,000","360,000","760,000",bbs,7.3%,7.8%,"540,000","420,000","680,000",2.241,133,87,"269,493",125,1.75,1.187,0.016,"542,931","416,723","676,709","362,939","757,005"
1916,Bullock's Oriole,Icterus bullockii,,WA,USA,"460,000","220,000","800,000",bbs,6.1%,6.6%,"440,000","290,000","660,000",2.882,85,50,"176,218",125,1.75,1.187,0.016,"456,609","285,709","659,408","217,379","798,266"
1916,Bullock's Oriole,Icterus bullockii,,MT,USA,"400,000","190,000","710,000",bbs,5.4%,5.8%,"390,000","250,000","570,000",1.178,80,36,"379,290",125,1.75,1.187,0.016,"401,622","250,001","570,289","190,636","712,050"
1916,Bullock's Oriole,Icterus bullockii,,ID,USA,"380,000","210,000","630,000","bbs,rng",5.1%,5.5%,"370,000","260,000","530,000",1.972,52,33,"215,495",125,1.75,1.187,0.016,"381,997","256,030","527,894","210,112","629,848"
1916,Bullock's Oriole,Icterus bullockii,,OR,USA,"330,000","190,000","500,000",bbs,4.4%,4.7%,"320,000","230,000","430,000",1.452,99,49,"250,255",125,1.75,1.187,0.016,"326,740","226,542","433,138","188,607","495,087"
1916,Bullock's Oriole,Icterus bullockii,,BC,CAN,"260,000","130,000","400,000",bbs,3.4%,3.7%,"250,000","170,000","350,000",0.299,115,31,"950,399",125,1.75,1.187,0.016,"255,576","169,638","349,563","130,510","404,821"
1916,Bullock's Oriole,Icterus bullockii,,UT,USA,"250,000","160,000","360,000","bbs,rng",3.3%,3.6%,"240,000","180,000","320,000",1.278,91,51,"214,866",125,1.75,1.187,0.016,"246,908","180,240","315,266","157,631","358,806"
1916,Bullock's Oriole,Icterus bullockii,,WY,USA,"240,000","120,000","400,000","bbs,rng",3.2%,3.4%,"230,000","150,000","330,000",1.049,102,47,"252,660",125,1.75,1.187,0.016,"238,338","154,674","333,717","124,792","402,601"
1916,Bullock's Oriole,Icterus bullockii,,NV,USA,"220,000","96,000","390,000","bbs,rng",3.0%,3.2%,"210,000","130,000","320,000",0.857,30,17,"286,367",125,1.75,1.187,0.016,"220,678","132,133","320,193","96,364","392,824"
1916,Bullock's Oriole,Icterus bullockii,,AZ,USA,"200,000","110,000","330,000","bbs,rng",2.7%,2.9%,"190,000","140,000","270,000",0.760,64,38,"295,359",125,1.75,1.187,0.016,"201,735","142,232","270,846","113,252","329,928"
1916,Bullock's Oriole,Icterus bullockii,,OK,USA,"130,000","53,000","220,000",bbs,1.7%,1.8%,"120,000","73,000","180,000",0.774,53,12,"181,091",125,1.75,1.187,0.016,"125,999","72,834","182,252","53,066","217,553"
1916,Bullock's Oriole,Icterus bullockii,,NE,USA,"39,000","16,000","69,000","bbs,rng",0.5%,0.6%,"37,000","22,000","58,000",0.217,46,9,"198,759",125,1.75,1.187,0.016,"38,718","22,095","58,309","15,664","69,202"
1916,Bullock's Oriole,Icterus bullockii,,KS,USA,"17,000","3,200","43,000","bbs,rng",0.2%,0.2%,"15,000","5,500","32,000",0.090,61,8,"213,799",125,1.75,1.187,0.016,"17,277","5,464","31,794","3,213","43,398"
1916,Bullock's Oriole,Icterus bullockii,,SD,USA,"3,200",0,"11,000","bbs,rng",0.0%,0.0%,"2,500",0,"7,600",0.018,53,1,"199,165",125,1.75,1.187,0.016,"3,155",0,"7,555",0,"11,299"
1916,Bullock's Oriole,Icterus bullockii,,ND,USA,"1,800",0,"4,900",bbs,0.0%,0.0%,"1,700",320,"3,600",0.011,47,3,"182,272",125,1.75,1.187,0.016,"1,847",322,"3,570",0,"4,880"
1916,Bullock's Oriole,Icterus bullockii,,AB,CAN,280,0,"1,200","bbs,rng",0.0%,0.0%,160,0,770,0.000,143,1,"659,018",125,1.75,1.187,0.016,277,0,770,0,"1,180"
1921,Audubon's Oriole,Icterus graduacauda,,TX,USA,"170,000","71,000","310,000",bbs,4.9%,100.0%,"160,000","98,000","250,000",0.254,204,19,"687,020",125,2,1.144,0.040,"168,474","98,271","248,215","71,407","309,887"
1922,Baltimore Oriole,Icterus galbula,,KS,USA,"2,200,000","1,600,000","3,000,000","bbs,rng",18.7%,18.7%,"2,200,000","1,800,000","2,700,000",11.833,61,59,"213,799",125,1.75,1.152,0.010,"2,206,764","1,750,187","2,715,807","1,557,895","2,981,210"
1922,Baltimore Oriole,Icterus galbula,,NE,USA,"1,300,000","940,000","1,800,000","bbs,rng",11.2%,11.2%,"1,300,000","1,000,000","1,600,000",7.606,46,39,"198,759",125,1.75,1.152,0.010,"1,318,656","1,043,296","1,636,742","938,931","1,813,742"
1922,Baltimore Oriole,Icterus galbula,,IA,USA,"630,000","420,000","930,000",bbs,5.3%,5.3%,"620,000","480,000","790,000",4.950,33,33,"146,186",125,1.75,1.152,0.010,"631,218","481,326","790,346","422,861","926,409"
1922,Baltimore Oriole,Icterus galbula,,NY,USA,"600,000","450,000","780,000","bbs,rng",5.0%,5.0%,"590,000","490,000","710,000",5.433,103,94,"125,700",125,1.75,1.152,0.010,"595,630","489,833","708,827","446,978","776,068"
1922,Baltimore Oriole,Icterus galbula,,PA,USA,"590,000","420,000","790,000","bbs,rng",5.0%,5.0%,"570,000","460,000","720,000",5.712,100,100,"117,496",125,1.75,1.152,0.010,"585,355","464,655","720,541","424,846","789,161"
1922,Baltimore Oriole,Icterus galbula,,WI,USA,"560,000","410,000","770,000",bbs,4.8%,4.8%,"550,000","450,000","690,000",4.467,92,90,"144,883",125,1.75,1.152,0.010,"564,543","449,017","694,216","408,083","765,459"
1922,Baltimore Oriole,Icterus galbula,,MO,USA,"510,000","350,000","730,000",bbs,4.3%,4.3%,"500,000","390,000","650,000",3.243,70,55,"180,132",125,1.75,1.152,0.010,"509,483","387,008","651,653","346,080","728,706"
1922,Baltimore Oriole,Icterus galbula,,MI,USA,"490,000","360,000","660,000",bbs,4.2%,4.2%,"480,000","400,000","600,000",3.744,71,58,"150,607",125,1.75,1.152,0.010,"491,877","396,850","598,339","360,079","660,571"
1922,Baltimore Oriole,Icterus galbula,,ON,CAN,"480,000","320,000","640,000","bbs,ona",4.0%,4.0%,"470,000","370,000","580,000",0.557,183,90,"978,646",125,1.75,1.152,0.010,"475,059","372,560","581,374","323,167","643,307"
1922,Baltimore Oriole,Icterus galbula,,MN,USA,"470,000","360,000","620,000",bbs,4.0%,4.0%,"470,000","390,000","560,000",2.489,82,72,"217,323",125,1.75,1.152,0.010,"471,785","390,293","557,754","355,843","615,443"
1922,Baltimore Oriole,Icterus galbula,,SK,CAN,"470,000","290,000","720,000","bbs,rng",4.0%,4.0%,"460,000","340,000","610,000",0.844,74,42,"639,199",125,1.75,1.152,0.010,"470,354","343,344","609,671","290,403","716,437"
1922,Baltimore Oriole,Icterus galbula,,AB,CAN,"450,000","300,000","640,000","bbs,rng",3.8%,3.8%,"430,000","340,000","570,000",0.774,143,91,"659,018",125,1.75,1.152,0.010,"445,066","336,099","570,943","295,954","641,647"
1922,Baltimore Oriole,Icterus galbula,,MB,CAN,"360,000","250,000","500,000","bbs,nwt,rng",3.0%,3.0%,"350,000","280,000","440,000",0.682,77,53,"604,671",125,1.75,1.152,0.010,"359,729","281,027","444,299","249,667","502,377"
1922,Baltimore Oriole,Icterus galbula,,IL,USA,"290,000","200,000","410,000","bbs,rng",2.4%,2.4%,"280,000","230,000","360,000",2.270,98,96,"145,883",125,1.75,1.152,0.010,"288,843","227,201","361,414","204,536","407,472"
1922,Baltimore Oriole,Icterus galbula,,OH,USA,"250,000","190,000","330,000","bbs,rng",2.2%,2.2%,"250,000","210,000","300,000",2.725,60,58,"107,060",125,1.75,1.152,0.010,"254,421","209,537","304,468","190,398","332,451"
1922,Baltimore Oriole,Icterus galbula,,IN,USA,"240,000","170,000","330,000",bbs,2.0%,2.0%,"240,000","200,000","290,000",2.954,52,50,"93,534",125,1.75,1.152,0.010,"241,034","196,698","290,663","174,106","328,226"
1922,Baltimore Oriole,Icterus galbula,,ND,USA,"230,000","130,000","380,000",bbs,2.0%,2.0%,"230,000","160,000","320,000",1.470,47,35,"182,272",125,1.75,1.152,0.010,"233,657","159,735","319,213","133,437","382,703"
1922,Baltimore Oriole,Icterus galbula,,SD,USA,"200,000","120,000","310,000","bbs,rng",1.7%,1.7%,"200,000","150,000","270,000",1.163,53,26,"199,165",125,1.75,1.152,0.010,"202,113","146,312","265,966","117,696","305,522"
1922,Baltimore Oriole,Icterus galbula,,OK,USA,"180,000","120,000","260,000",bbs,1.6%,1.6%,"180,000","140,000","240,000",1.166,53,37,"181,091",125,1.75,1.152,0.010,"184,105","137,943","236,143","119,724","263,083"
1922,Baltimore Oriole,Icterus galbula,,KY,USA,"170,000","110,000","260,000",bbs,1.5%,1.5%,"170,000","130,000","230,000",1.896,40,34,"103,889",125,1.75,1.152,0.010,"171,827","125,640","228,072","106,409","260,079"
1922,Baltimore Oriole,Icterus galbula,,WV,USA,"170,000","100,000","250,000",bbs,1.4%,1.4%,"160,000","120,000","220,000",3.016,48,42,"62,752",125,1.75,1.152,0.010,"165,083","118,854","218,495","101,591","249,208"
1922,Baltimore Oriole,Icterus galbula,,AR,USA,"130,000","65,000","210,000",bbs,1.1%,1.1%,"120,000","83,000","180,000",1.064,46,24,"137,847",125,1.75,1.152,0.010,"127,872","82,998","176,303","65,146","206,279"
1922,Baltimore Oriole,Icterus galbula,,QC,CAN,"120,000","77,000","190,000","bbs,ona,nwt,rng",1.1%,1.1%,"120,000","89,000","160,000",0.095,145,42,"1,496,939",125,1.75,1.152,0.010,"124,247","89,398","163,150","77,106","188,629"
1922,Baltimore Oriole,Icterus galbula,,MA,USA,"120,000","88,000","170,000","bbs,rng",1.0%,1.0%,"120,000","98,000","150,000",6.733,24,24,"20,985",125,1.75,1.152,0.010,"123,238","97,885","150,509","88,067","169,383"
1922,Baltimore Oriole,Icterus galbula,,VA,USA,"110,000","61,000","160,000",bbs,0.9%,0.9%,"100,000","74,000","140,000",1.170,50,28,"103,906",125,1.75,1.152,0.010,"106,037","73,950","141,356","61,263","163,842"
1922,Baltimore Oriole,Icterus galbula,,NH,USA,"69,000","42,000","100,000",bbs,0.6%,0.6%,"68,000","50,000","88,000",3.273,23,20,"24,008",125,1.75,1.152,0.010,"68,533","49,888","87,674","42,028","100,056"
1922,Baltimore Oriole,Icterus galbula,,NJ,USA,"59,000","38,000","83,000",bbs,0.5%,0.5%,"58,000","44,000","74,000",3.407,29,27,"19,773",125,1.75,1.152,0.010,"58,759","44,139","74,235","37,552","83,415"
1922,Baltimore Oriole,Icterus galbula,,ME,USA,"54,000","29,000","85,000",bbs,0.5%,0.5%,"54,000","36,000","73,000",0.740,59,32,"84,223",125,1.75,1.152,0.010,"54,352","35,625","73,264","29,318","85,147"
1922,Baltimore Oriole,Icterus galbula,,VT,USA,"52,000","29,000","83,000","bbs,rng",0.4%,0.4%,"51,000","36,000","71,000",2.424,23,22,"24,620",125,1.75,1.152,0.010,"52,050","35,576","71,018","28,812","82,613"
1922,Baltimore Oriole,Icterus galbula,,CT,USA,"48,000","33,000","69,000",bbs,0.4%,0.4%,"47,000","36,000","60,000",4.280,16,16,"12,822",125,1.75,1.152,0.010,"47,862","36,340","60,256","32,771","68,877"
1922,Baltimore Oriole,Icterus galbula,,MD,USA,"37,000","26,000","51,000",bbs,0.3%,0.3%,"36,000","29,000","45,000",1.618,62,50,"25,903",125,1.75,1.152,0.010,"36,554","28,669","45,371","25,840","50,903"
1922,Baltimore Oriole,Icterus galbula,,TN,USA,"34,000","21,000","51,000",bbs,0.3%,0.3%,"33,000","25,000","45,000",0.359,41,18,"108,727",125,1.75,1.152,0.010,"34,060","24,500","44,812","21,009","50,515"
1922,Baltimore Oriole,Icterus galbula,,MS,USA,"26,000","11,000","45,000","bbs,rng",0.2%,0.2%,"25,000","16,000","37,000",0.240,40,8,"123,538",125,1.75,1.152,0.010,"25,914","16,004","36,926","11,375","44,724"
1922,Baltimore Oriole,Icterus galbula,,TX,USA,"18,000","5,300","34,000",bbs,0.1%,0.1%,"17,000","8,800","28,000",0.029,204,12,"687,020",125,1.75,1.152,0.010,"17,667","8,842","28,093","5,276","34,291"
1922,Baltimore Oriole,Icterus galbula,,LA,USA,"17,000","7,700","31,000",bbs,0.1%,0.1%,"16,000","10,000","24,000",0.160,71,23,"119,899",125,1.75,1.152,0.010,"16,700","10,377","24,043","7,742","31,046"
1922,Baltimore Oriole,Icterus galbula,,BC,CAN,"15,000","4,700","28,000",bbs,0.1%,0.1%,"14,000","7,200","22,000",0.018,115,4,"950,399",125,1.75,1.152,0.010,"14,546","7,156","22,500","4,656","27,713"
1922,Baltimore Oriole,Icterus galbula,,RI,USA,"12,000","5,900","21,000",bbs,0.1%,0.1%,"12,000","8,000","17,000",5.154,1,1,"2,779",125,1.75,1.152,0.010,"12,492","8,016","17,311","5,938","20,646"
1922,Baltimore Oriole,Icterus galbula,,NC,USA,"5,400",350,"14,000",bbs,0.0%,0.0%,"4,900","1,200","10,000",0.049,80,5,"128,528",125,1.75,1.152,0.010,"5,450","1,183","10,110",347,"14,148"
1922,Baltimore Oriole,Icterus galbula,,MT,USA,"3,900",0,"10,000",bbs,0.0%,0.0%,"3,200",750,"7,800",0.012,80,4,"379,290",125,1.75,1.152,0.010,"3,860",754,"7,792",0,"10,263"
1922,Baltimore Oriole,Icterus galbula,,DE,USA,"3,200","1,600","5,300","bbs,rng",0.0%,0.0%,"3,100","2,100","4,500",0.715,10,7,"5,130",125,1.75,1.152,0.010,"3,198","2,055","4,486","1,605","5,260"
1922,Baltimore Oriole,Icterus galbula,,CO,USA,"3,000",0,"9,200",bbs,0.0%,0.0%,"2,400",0,"6,700",0.013,133,2,"269,493",125,1.75,1.152,0.010,"3,003",0,"6,715",0,"9,232"
1922,Baltimore Oriole,Icterus galbula,,NB,CAN,"2,000",150,"4,900",bbs,0.0%,0.0%,"1,800",550,"3,700",0.031,32,4,"72,750",125,1.75,1.152,0.010,"1,980",549,"3,737",154,"4,923"
1922,Baltimore Oriole,Icterus galbula,,GA,USA,690,0,"2,400",bbs,0.0%,0.0%,560,0,"1,600",0.005,88,2,"152,868",125,1.75,1.152,0.010,688,0,"1,576",0,"2,351"
1922,Baltimore Oriole,Icterus galbula,,AL,USA,450,0,"1,500",bbs,0.0%,0.0%,350,0,"1,000",0.004,90,2,"134,073",125,1.75,1.152,0.010,452,0,"1,031",0,"1,514"
1922,Baltimore Oriole,Icterus galbula,,NS,CAN,410,0,"1,500",bbs,0.0%,0.0%,320,0,960,0.009,31,2,"55,344",125,1.75,1.152,0.010,414,0,962,0,"1,487"
1924,Scott's Oriole,Icterus parisorum,,TX,USA,"510,000","330,000","740,000",bbs,10.3%,29.3%,"500,000","380,000","640,000",0.765,204,41,"687,020",125,1.75,1.269,0.011,"505,126","378,693","639,265","325,861","735,931"
